-1.261032100472686768e+00,-2.021385406193498824e-02,3.860281947810224601e-01,-5.667549625748669051e-01,8.900840593837990866e-01,7.112577331521505730e-01,2.579274715375433402e+00,1.034507044968668854e+00,-7.042045469666189383e-01,1.317080601887676838e-01,8.222060120373935188e-01,5.961387302797955812e-01,-5.271426870926507746e-01,-1.454186914118311247e+00,1.575295465098448089e+00,3.009714130285150446e+00,-1.120406923728346271e+00,-1.055244788316949567e+00,1.080674366657053076e+00,2.733250276000018797e-01,1.000000000000000000e+00
4.901652593574096883e+00,4.250329493344636056e+00,5.172829062009048684e+00,4.935830381921240573e+00,3.495582190745722961e+00,3.485624367721563921e+00,2.922906232083718248e+00,3.092319333682913118e+00,4.351879716457716540e+00,3.485642229439458006e+00,3.607867112270810139e+00,1.874725679464816830e+00,5.097484625246845091e+00,4.860622031074564475e+00,5.591230610334075202e+00,3.832688045084185369e+00,3.936729406046197255e+00,2.733197714828316194e+00,3.500916787109268569e+00,5.462275380190342311e+00,0.000000000000000000e+00
7.024860824785217339e-02,1.371952683714224630e+00,6.175629464709440075e-01,-1.852552739169546214e-01,-1.070670766289985032e-01,-3.550237025719402695e-01,-1.647607274774542496e+00,-1.684752123330672813e+00,-1.005971331095401933e+00,-3.090323109407352220e+00,1.203854135391064117e+00,-1.283951793781620498e+00,-1.148674877368926150e+00,7.817595400190899824e-01,-5.089088504739383012e-01,-3.769188231582532467e+00,4.039859834450827414e-01,-2.618925595145942253e-01,4.628904126074719905e-01,-6.599055681192673717e-01,1.000000000000000000e+00
1.222999329719919537e+00,3.922720565768782919e+00,7.174986155804833565e+00,4.229120138442754140e+00,5.780691476479583812e+00,5.910999338234514511e+00,6.931932022988802622e+00,6.151450102257942198e+00,3.625452811583598667e+00,4.030709879862730105e+00,2.377936422501796265e+00,6.764799936026084204e+00,4.212861348027823638e+00,5.085968374139651971e+00,5.611802675275391117e+00,6.720107573714028781e+00,6.184735653672897904e+00,3.744929473215938387e+00,5.963073765951667937e+00,1.217377271322514165e+00,1.000000000000000000e+00
1.855527012535192810e+00,5.483607439272845774e+00,4.531669114425260325e+00,1.538995649792106235e+00,2.818333041464448740e+00,3.814733838065442306e+00,2.277229409949412364e+00,2.914397404908365186e+00,7.831554747863133104e-01,2.917724122016498001e+00,2.158013847650667394e+00,3.008707577123415966e+00,4.203345111692629033e+00,1.702203828457512280e+00,4.524191734337085435e+00,4.789235937221755890e+00,2.932917973262767042e+00,4.417377761601492203e+00,3.232365988540228496e+00,2.553146719977332779e+00,0.000000000000000000e+00
5.483909067872266840e-01,1.140162579627984174e+00,9.756779380574447380e-01,-5.200155645820347949e-01,1.663347833488828975e+00,1.201790660350403606e-01,1.860883237662221301e+00,-2.968166892601662887e+00,2.941673862030783404e+00,-2.362756577124178747e-01,3.962626112112208610e+00,-2.537590354154819483e-01,-9.664373301515378767e-01,-1.562197650900842838e-02,1.239897882309274335e+00,-9.181321202561461003e-01,1.981374858125225513e+00,-2.176853134340335671e+00,9.950725241565364643e-01,1.172454491216384342e+00,0.000000000000000000e+00
-2.102379177021343359e+00,1.165640598625833135e+00,-2.807434323502609352e+00,-1.336556209231099412e+00,-1.367289305491902418e+00,-1.928410565441401658e+00,-8.858774709701928707e-01,-1.679815060760670775e+00,3.790178680485531970e-01,6.228776573179775067e-01,1.475272831996807366e+00,6.152178810850794655e-02,-9.700315539246995300e-01,4.364089206511412300e-02,-2.973949825381021483e+00,-1.391950410635532265e+00,-1.089224614350619014e-01,9.161747100424357804e-01,4.580847104695486838e-01,4.452299849603185145e-01,1.000000000000000000e+00
5.768789561352166473e+00,5.554894361031793792e+00,6.874728088021058170e+00,3.104992474389295598e+00,3.048983031137965760e+00,6.419523638583330971e+00,6.522849798087493767e+00,4.816016916451022922e+00,5.416569778711668448e+00,6.750649078579471940e+00,4.978225004391237718e+00,4.329593020679538995e+00,4.210339262931636739e+00,3.678696439584819622e+00,4.972594426163481351e+00,4.266663919577654340e+00,5.245205477233749747e+00,3.520486708667083242e+00,4.930966038870341350e+00,2.910012431210893702e+00,1.000000000000000000e+00
-1.174614270568745900e+00,1.881939026459490183e+00,1.464367581333461343e+00,-1.283552021641158225e+00,2.904819362700019614e-01,1.025585834588845335e+00,8.102376549562836372e-01,-2.289907626783245220e-01,1.466962132036207400e+00,1.844944131399698151e+00,2.020019405946232194e+00,3.870555261961831084e-01,-1.252021543726811403e+00,-5.672279584738704195e-02,1.719326190709513646e-01,1.646947676046500053e+00,2.358945644761245575e+00,1.649932962269043735e+00,9.445700745783200958e-01,-8.593509985605500834e-01,0.000000000000000000e+00
1.953803735426535404e+00,-8.579104437887785650e-02,1.619524534735244714e+00,2.754213650563757998e+00,1.308220787689291953e+00,1.602711289739766620e+00,2.750453616519641820e+00,2.562378774950201610e+00,3.256170863307011665e+00,3.164804385215497007e+00,2.361448719253029793e+00,2.203033664184086859e+00,7.119950399142147557e-01,1.717134027785589989e+00,5.258555166992520125e-01,3.651558481442782167e+00,2.419165058554588299e+00,2.874412927138039642e+00,7.210839604541816605e-01,1.565228675292241745e+00,0.000000000000000000e+00
8.109526799600354607e+00,3.013291528248368767e+00,4.726948213361078288e+00,3.923037959984437606e+00,3.395508275125923348e+00,4.196237664250989319e+00,2.920746717790052571e+00,3.645885219854926973e+00,3.543501715800585927e+00,5.157257809647052049e+00,4.406283423201602822e+00,3.369797965111193783e+00,6.045396166152994688e+00,4.506992216588554534e+00,2.838308702236910452e+00,1.046748909161211216e+00,2.811186840501675110e+00,4.858118112963639490e+00,3.058670302869750834e+00,5.109522488132227203e+00,0.000000000000000000e+00
5.551593529528366933e-01,3.459239984094216958e+00,1.297912904308250237e+00,1.080520546303866958e+00,2.977433941585517996e+00,1.311849803689542515e+00,1.132336798049314641e+00,7.912612258071973770e-01,1.057547809985586618e+00,1.190099557854743750e+00,3.327815826849414016e+00,9.167002412207978512e-01,-7.252682095903666415e-01,4.019908017793154542e+00,1.046169325083442514e+00,2.589842363909977685e-01,2.985079706931463406e+00,2.425895559309183547e+00,3.733144868334450805e+00,6.064560987704359363e-01,1.000000000000000000e+00
